,CARD_SIDO_NM,STD_CLSS_NM,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003
531,제주,건강보조식품 소매업,0.13994631223312298,0.15559031121580694,0.10408797582738685,0.11517346445873414,0.15149157641194474,0.09398870089373533,0.07173202258295154,0.08518835029295985,0.15511369976528788,0.090691427840209,0.08119007249476053,0.08079980539149612,0.17603236412763343,0.12538120542418088,0.11314462440047324
532,제주,골프장 운영업,0.9327177872382825,1.1140191858138007,1.5829401260905978,1.8144972759858293,2.0543003924793393,1.9519199013265394,1.6193779317467065,1.51731211198212,1.4921972149697287,2.07908466895278,2.1034057051666712,1.4635853074497278,0.9134325259461057,1.3346647882184157,1.7279638263749093
533,제주,과실 및 채소 소매업,1.1725005632991958,0.9403131320911801,1.2001792754782368,1.3254932735882181,1.1913853655328175,1.0936228651895574,0.8526746873603497,0.9743125370796262,1.2555832986230044,1.2533690289424826,1.3200528556712956,1.0466667778843464,1.337987676481445,0.9876246190571012,0.8624430423231052
534,제주,관광 민예품 및 선물용품 소매업,0.26011736515348965,0.2792240653454265,0.35491119112076025,0.4398570494236406,0.38844499415243267,0.39562263662181385,0.3323793106678042,0.3917384968453605,0.3042678095499266,0.4367136717162101,0.41182165304810786,0.2996051891453441,0.3109744139940399,0.13557015885966509,0.07280201547350595
535,제주,그외 기타 분류안된 오락관련 서비스업,0.0,0.0,0.0,0.0,0.0,0.0,0.0011244097215511973,0.0026169711252610273,0.0032754734455992807,0.0012663820800996929,0.0005329337213545358,0.00042044605926179804,0.00100821113427469,0.0008885341288905763,0.00044116966707028556
536,제주,그외 기타 스포츠시설 운영업,0.01656565278299338,0.02082500106423956,0.011756762708077425,0.007848426131932927,0.008209008806701695,0.0074120977431032355,0.001425227024961997,0.004965644846401344,0.0015344447954969448,0.0011981759311547261,0.0009341730123908509,0.00048085863696885935,0.0,0.0,0.0
537,제주,그외 기타 종합 소매업,2.3971572468699067,2.984167302085485,2.4887356761419897,2.46941380733674,2.2821866959453194,2.328877450934403,2.281974087661137,2.3190061358356133,2.9258946612317045,2.338259017283338,2.41582342824343,2.117816369751046,2.6782642035410293,3.988277309008069,4.619283674850668
538,제주,기타 대형 종합 소매업,6.251960456025926,6.299877181588409,5.817676210591937,5.696103207328025,5.76910905391211,5.586022096435817,6.006410159445472,5.490836857794806,6.151161293025029,5.377256109935236,5.4484549576824755,5.779174068065537,5.955489272285459,5.507036914988172,6.179887162113059
539,제주,기타 수상오락 서비스업,0.0,0.0,0.0,6.547661115991611e-05,0.0,0.0,0.0009628498039102931,0.0,0.0,0.0008606511099737929,0.005498847072936589,0.002393463513620887,0.0015727387567080113,0.0006162611151933347,0.0022610121342323056
540,제주,기타 외국식 음식점업,0.5846208497023555,0.5354074360936785,0.5513142898646749,0.5091416682015373,0.4866892634825773,0.46386911579189266,0.4494266525698111,0.42855494850773285,0.4818994430486471,0.51311637774652,0.5146905887997021,0.5708494675370915,0.5174848375525248,0.6220706840342903,0.5800911793439439
541,제주,기타 주점업,1.3497537224476222,1.3853406257282894,1.3541379099874609,1.2606156768701584,1.165362038185158,1.2034373718307514,1.118064577973584,1.041013046974866,1.2251078024179742,1.1821419850398984,1.2043822154463286,1.2968619371359364,1.1833624704787316,1.321274330983156,1.254008274539295
542,제주,기타음식료품위주종합소매업,2.847855197537604,3.239577672939161,3.012271673520271,3.024990629208533,3.1524128094942934,3.3283007341721857,3.359888391869482,3.7516634252866132,4.096978100363638,3.2170076079122465,3.1241443214507263,3.3171259684128866,3.7366171905080354,4.179343201220888,5.0887477873669225
543,제주,내항 여객 운송업,0.1337159926096648,0.16578944618293126,0.19422881000455303,0.20534619423743017,0.21968319877593018,0.21468762054501692,0.2368910884895106,0.34563107856216835,0.22128401030819225,0.2887727232607464,0.19902941878277908,0.1373415719355431,0.1399155473141117,0.08350011871893126,0.0934863151217864
544,제주,마사지업,0.0013236834126688997,0.0035607672731711036,0.007078884042816523,0.0039008523428322906,0.003790500571999226,0.004508538493780277,0.004453180343085106,0.005731730361905498,0.006852122914071826,0.005789023451730895,0.0038453014795754247,0.007410892660725631,0.008768820986380177,0.002256366489863656,0.003743257781202423
545,제주,면세점,8.223478485711675,8.522586652809002,8.482785309918063,8.621384981021452,9.55541045684628,8.722084853466125,7.812942161021833,7.859240488010477,7.3579357786773745,8.856624776445669,8.879103259419379,7.3385520049591975,8.366353260186221,5.600130166983181,3.6457359260069913
